0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:36 +0900] "GET /mysns/images/navicon.png HTTP/1.1" 200 553
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:36 +0900] "POST /mysns/jsp/session.jsp HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/main.html HTTP/1.1" 200 1116
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/css/core.css HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/js/jquery-1.12.0.min.js HTTP/1.1" 200 97362
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/js/core.js HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/css/core2.css HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "GET /mysns/images/navicon.png HTTP/1.1" 200 553
0:0:0:0:0:0:0:1 - - [30/May/2017:11:17:41 +0900] "POST /mysns/jsp/session.jsp HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:33 +0900] "GET /mysns/main.html HTTP/1.1" 200 1118
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:33 +0900] "GET /mysns/css/core.css HTTP/1.1" 200 2458
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:33 +0900] "GET /mysns/js/jquery-1.12.0.min.js HTTP/1.1" 200 97362
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:33 +0900] "GET /mysns/js/core.js HTTP/1.1" 200 371
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:33 +0900] "GET /mysns/css/core2.css HTTP/1.1" 200 24
0:0:0:0:0:0:0:1 - - [30/May/2017:11:18:34 +0900] "GET /mysns/images/navicon.png HTTP/1.1" 200 553
